timestamp,date,value,classification,
1716269400,45433.00 ,76,Extreme Greed,45433
1716355800,45434.00 ,76,Extreme Greed,45434
1716442200,45435.00 ,76,Extreme Greed,45435
1716528600,45436.00 ,74,Greed,45436
1716615000,45437.00 ,76,Extreme Greed,45437
1716701400,45438.00 ,75,Extreme Greed,45438
1716787800,45439.00 ,74,Greed,45439
1716874200,45440.00 ,72,Greed,#N/A
1716960600,45441.00 ,72,Greed,45441
1717047000,45442.00 ,73,Greed,45442
1717133400,45443.00 ,73,Greed,45443
1717219800,45297.00 ,72,Greed,45297
1717306200,45328.00 ,73,Greed,45328
1717392600,45357.00 ,73,Greed,45357
1717479000,45388.00 ,73,Greed,45388
1717565400,45418.00 ,75,Extreme Greed,45418
1717651800,45449.00 ,78,Extreme Greed,45449
1717738200,45479.00 ,77,Extreme Greed,45479
1717824600,45510.00 ,72,Greed,45510
1717911000,45541.00 ,75,Extreme Greed,45541
1717997400,45571.00 ,72,Greed,45571
1718083800,45602.00 ,74,Greed,45602
1718170200,45632.00 ,72,Greed,45632
1718256600,45456.00 ,70,Greed,45456
1718343000,45457.00 ,74,Greed,45457
1718429400,45458.00 ,74,Greed,45458
1718515800,45459.00 ,71,Greed,45459
1718602200,45460.00 ,71,Greed,45460
1718688600,45461.00 ,74,Greed,45461
1718775000,45462.00 ,64,Greed,45462
1718861400,45463.00 ,60,Greed,45463
1718947800,45464.00 ,63,Greed,45464
1719034200,45465.00 ,53,Neutral,45465
1719120600,45466.00 ,55,Greed,45466
1719207000,45467.00 ,51,Neutral,45467
1719293400,45468.00 ,30,Fear,45468
1719379800,45469.00 ,46,Neutral,45469
1719466200,45470.00 ,40,Fear,45470
1719552600,45471.00 ,47,Neutral,#N/A
1719639000,45472.00 ,30,Fear,45472
1719725400,45473.00 ,47,Neutral,45473
1719811800,45298.00 ,53,Neutral,45298
1719898200,45329.00 ,51,Neutral,45329
1719984600,45358.00 ,50,Neutral,#N/A
1720071000,45389.00 ,44,Fear,45389
1720157400,45419.00 ,29,Fear,45419
1720243800,45450.00 ,26,Fear,45450
1720330200,45480.00 ,29,Fear,45480
1720416600,45511.00 ,28,Fear,45511
1720503000,45542.00 ,27,Fear,#N/A
1720589400,45572.00 ,28,Fear,45572
1720675800,45603.00 ,29,Fear,45603
1720762200,45633.00 ,25,Fear,45633
1720848600,45486.00 ,25,Fear,45486
1720935000,45487.00 ,33,Fear,45487
1721021400,45488.00 ,52,Neutral,45488
1721107800,45489.00 ,65,Greed,45489
1721194200,45490.00 ,69,Greed,45490
1721280600,45491.00 ,61,Greed,45491
1721367000,45492.00 ,60,Greed,45492
1721453400,45493.00 ,74,Greed,45493
1721539800,45494.00 ,74,Greed,45494
1721626200,45495.00 ,70,Greed,45495
1721712600,45496.00 ,71,Greed,45496
1721799000,45497.00 ,69,Greed,45497
1721885400,45498.00 ,68,Greed,45498
1721971800,45499.00 ,68,Greed,45499
1722058200,45500.00 ,72,Greed,45500
1722144600,45501.00 ,71,Greed,45501
1722231000,45502.00 ,74,Greed,45502
1722317400,45503.00 ,67,Greed,45503
1722403800,45504.00 ,61,Greed,45504
1722490200,45299.00 ,52,Neutral,45299
1722576600,45330.00 ,57,Greed,45330
1722663000,45359.00 ,37,Fear,45359
1722749400,45390.00 ,34,Fear,45390
1722835800,45420.00 ,26,Fear,45420
1722922200,45451.00 ,17,Extreme Fear,45451
1723008600,45481.00 ,29,Fear,45481
1723095000,45512.00 ,20,Extreme Fear,45512
1723181400,45543.00 ,48,Neutral,45543
1723267800,45573.00 ,40,Fear,45573
1723354200,45604.00 ,39,Fear,45604
1723440600,45634.00 ,25,Fear,45634
1723527000,45517.00 ,31,Fear,45517
1723613400,45518.00 ,30,Fear,45518
1723699800,45519.00 ,29,Fear,45519
1723786200,45520.00 ,27,Fear,45520
1723872600,45521.00 ,25,Fear,45521
1723959000,45522.00 ,31,Fear,45522
1724045400,45523.00 ,28,Fear,45523
1724131800,45524.00 ,30,Fear,45524
1724218200,45525.00 ,26,Fear,45525
1724304600,45526.00 ,39,Fear,#N/A
1724391000,45527.00 ,34,Fear,45527
1724477400,45528.00 ,56,Greed,45528
1724563800,45529.00 ,54,Neutral,45529
1724650200,45530.00 ,55,Greed,45530
1724736600,45531.00 ,48,Neutral,45531
1724823000,45532.00 ,30,Fear,45532
1724909400,45533.00 ,29,Fear,45533
1724995800,45534.00 ,34,Fear,45534
1725082200,45535.00 ,29,Fear,45535
1725168600,45300.00 ,26,Fear,45300
1725255000,45331.00 ,26,Fear,#N/A
1725341400,45360.00 ,26,Fear,45360
1725427800,45391.00 ,27,Fear,45391
1725514200,45421.00 ,29,Fear,45421
1725600600,45452.00 ,22,Extreme Fear,45452
1725687000,45482.00 ,23,Extreme Fear,45482
1725773400,45513.00 ,29,Fear,45513
1725859800,45544.00 ,26,Fear,45544
1725946200,45574.00 ,33,Fear,45574
1726032600,45605.00 ,37,Fear,45605
1726119000,45635.00 ,31,Fear,45635
1726205400,45548.00 ,32,Fear,#N/A
1726291800,45549.00 ,50,Neutral,45549
1726378200,45550.00 ,51,Neutral,#N/A
1726464600,45551.00 ,39,Fear,#N/A
1726551000,45552.00 ,33,Fear,#N/A
1726637400,45553.00 ,45,Neutral,45553
1726723800,45554.00 ,49,Neutral,45554
1726810200,45555.00 ,54,Neutral,45555
1726896600,45556.00 ,54,Neutral,45556
1726983000,45557.00 ,52,Neutral,45557
1727069400,45558.00 ,50,Neutral,45558
1727155800,45559.00 ,54,Neutral,45559
1727242200,45560.00 ,59,Greed,45560
1727328600,45561.00 ,50,Neutral,45561
1727415000,45562.00 ,61,Greed,45562
1727501400,45563.00 ,64,Greed,45563
1727587800,45564.00 ,63,Greed,#N/A
1727674200,45565.00 ,61,Greed,45565
1727760600,45301.00 ,50,Neutral,45301
1727847000,45332.00 ,42,Fear,#N/A
1727933400,45361.00 ,37,Fear,45361
1728019800,45392.00 ,41,Fear,45392
1728106200,45422.00 ,49,Neutral,45422
1728192600,45453.00 ,50,Neutral,45453
1728279000,45483.00 ,50,Neutral,45483
1728365400,45514.00 ,49,Neutral,45514
1728451800,45545.00 ,49,Neutral,45545
1728538200,45575.00 ,39,Fear,45575
1728624600,45606.00 ,32,Fear,45606
1728711000,45636.00 ,49,Neutral,45636
1728797400,45578.00 ,50,Neutral,45578
1728883800,45579.00 ,48,Neutral,45579
1728970200,45580.00 ,65,Greed,45580
1729056600,45581.00 ,73,Greed,45581
1729143000,45582.00 ,71,Greed,45582
1729229400,45583.00 ,73,Greed,45583
1729315800,45584.00 ,72,Greed,45584
1729402200,45585.00 ,73,Greed,45585
1729488600,45586.00 ,72,Greed,45586
1729575000,45587.00 ,70,Greed,45587
1729661400,45588.00 ,71,Greed,45588
1729747800,45589.00 ,69,Greed,#N/A
1729834200,45590.00 ,72,Greed,45590
1730007000,45592.00 ,74,Greed,45592
1730093400,45593.00 ,72,Greed,45593
1730179800,45594.00 ,72,Greed,45594
1730266200,45595.00 ,77,Extreme Greed,45595
1730352600,45596.00 ,77,Extreme Greed,45596
1730439000,45302.00 ,75,Extreme Greed,45302
1730525400,45333.00 ,72,Greed,45333
1730611800,45362.00 ,74,Greed,45362
1730698200,45393.00 ,70,Greed,45393
1730784600,45423.00 ,70,Greed,45423
1730871000,45454.00 ,70,Greed,45454
1730957400,45484.00 ,77,Extreme Greed,45484
1731043800,45515.00 ,75,Extreme Greed,45515
1731130200,45546.00 ,75,Extreme Greed,45546
1731216600,45576.00 ,78,Extreme Greed,45576
1731303000,45607.00 ,76,Extreme Greed,45607
1731389400,45637.00 ,80,Extreme Greed,45637
1731475800,45609.00 ,84,Extreme Greed,45609
1731562200,45610.00 ,88,Extreme Greed,45610
1731648600,45611.00 ,80,Extreme Greed,45611
1731735000,45612.00 ,86,Extreme Greed,45612
1731821400,45613.00 ,90,Extreme Greed,45613
1731907800,45614.00 ,83,Extreme Greed,45614
1731994200,45615.00 ,90,Extreme Greed,45615
1732080600,45616.00 ,83,Extreme Greed,45616
1732167000,45617.00 ,82,Extreme Greed,45617
1732253400,45618.00 ,94,Extreme Greed,45618
1732339800,45619.00 ,93,Extreme Greed,45619
1732426200,45620.00 ,80,Extreme Greed,45620
1732512600,45621.00 ,82,Extreme Greed,45621
1732599000,45622.00 ,79,Extreme Greed,45622
1732685400,45623.00 ,75,Extreme Greed,45623
1732771800,45624.00 ,77,Extreme Greed,45624
1732858200,45625.00 ,78,Extreme Greed,45625
1732944600,45626.00 ,84,Extreme Greed,45626
1733031000,45303.00 ,81,Extreme Greed,45303
1733117400,45334.00 ,80,Extreme Greed,45334
1733203800,45363.00 ,76,Extreme Greed,45363
1733290200,45394.00 ,78,Extreme Greed,45394
1733376600,45424.00 ,84,Extreme Greed,45424
1733463000,45455.00 ,72,Greed,45455
1733549400,45485.00 ,75,Extreme Greed,45485
1733635800,45516.00 ,79,Extreme Greed,45516
1733722200,45547.00 ,78,Extreme Greed,#N/A
1733808600,45577.00 ,78,Extreme Greed,45577
1733895000,45608.00 ,74,Greed,45608
1733981400,45638.00 ,83,Extreme Greed,45638
1734067800,45639.00 ,76,Extreme Greed,45639
1734154200,45640.00 ,83,Extreme Greed,45640
1734240600,45641.00 ,80,Extreme Greed,45641
1734327000,45642.00 ,83,Extreme Greed,45642
1734413400,45643.00 ,87,Extreme Greed,45643
1734499800,45644.00 ,81,Extreme Greed,45644
1734586200,45645.00 ,75,Extreme Greed,45645
1734672600,45646.00 ,74,Greed,45646
1734759000,45647.00 ,73,Greed,45647
1734845400,45648.00 ,73,Greed,45648
1734931800,45649.00 ,70,Greed,45649
1735018200,45650.00 ,73,Greed,45650
1735104600,45651.00 ,73,Greed,45651
1735191000,45652.00 ,79,Extreme Greed,45652
1735277400,45653.00 ,74,Greed,45653
1735363800,45654.00 ,72,Greed,45654
1735450200,45655.00 ,73,Greed,45655
1735536600,45656.00 ,65,Greed,45656
1735623000,45657.00 ,64,Greed,45657
1735709400,45658.00 ,66,Greed,45658
1735795800,45689.00 ,70,Greed,45689
1735882200,45717.00 ,74,Greed,45717
1735968600,45748.00 ,73,Greed,45748
1736055000,45778.00 ,72,Greed,45778
1736141400,45809.00 ,76,Extreme Greed,#N/A
1736227800,45839.00 ,78,Extreme Greed,#N/A
1736314200,45870.00 ,70,Greed,#N/A
1736400600,45901.00 ,69,Greed,#N/A
1736487000,45931.00 ,50,Neutral,#N/A
1736573400,45962.00 ,69,Greed,#N/A
1736659800,45992.00 ,62,Greed,#N/A
1736746200,45670.00 ,61,Greed,45670
1736832600,45671.00 ,63,Greed,45671
1736919000,45672.00 ,70,Greed,45672
1737005400,45673.00 ,75,Extreme Greed,45673
1737091800,45674.00 ,75,Extreme Greed,45674
1737178200,45675.00 ,77,Extreme Greed,45675
1737264600,45676.00 ,77,Extreme Greed,45676
1737351000,45677.00 ,76,Extreme Greed,45677
1737437400,45678.00 ,76,Extreme Greed,45678
1737523800,45679.00 ,84,Extreme Greed,45679
1737610200,45680.00 ,75,Extreme Greed,45680
1737696600,45681.00 ,75,Extreme Greed,45681
1737783000,45682.00 ,75,Extreme Greed,45682
1737869400,45683.00 ,73,Greed,45683
1737955800,45684.00 ,71,Greed,45684
1738042200,45685.00 ,72,Greed,45685
1738128600,45686.00 ,72,Greed,45686
1738215000,45687.00 ,70,Greed,45687
1738301400,45688.00 ,76,Extreme Greed,45688
1738387800,45659.00 ,68,Greed,45659
1738474200,45690.00 ,60,Greed,45690
1738560600,45718.00 ,44,Fear,45718
1738647000,45749.00 ,72,Greed,45749
1738733400,45779.00 ,54,Neutral,#N/A
1738819800,45810.00 ,49,Neutral,#N/A
1738906200,45840.00 ,44,Fear,#N/A
1738992600,45871.00 ,44,Fear,#N/A
1739079000,45902.00 ,46,Neutral,#N/A
1739165400,45932.00 ,43,Fear,#N/A
1739251800,45963.00 ,47,Neutral,#N/A
1739338200,45993.00 ,46,Neutral,#N/A
1739424600,45701.00 ,50,Neutral,45701
1739511000,45702.00 ,48,Neutral,45702
1739597400,45703.00 ,50,Neutral,45703
1739683800,45704.00 ,54,Neutral,45704
1739770200,45705.00 ,51,Neutral,45705
1739856600,45706.00 ,47,Neutral,45706
1739943000,45707.00 ,44,Fear,45707
1740029400,45708.00 ,49,Neutral,45708
1740115800,45709.00 ,55,Greed,45709
1740202200,45710.00 ,49,Neutral,45710
1740288600,45711.00 ,50,Neutral,45711
1740375000,45712.00 ,49,Neutral,45712
1740461400,45713.00 ,25,Fear,45713
1740547800,45714.00 ,21,Extreme Fear,45714
1740634200,45715.00 ,10,Extreme Fear,45715
1740720600,45716.00 ,16,Extreme Fear,45716
1740807000,45660.00 ,20,Extreme Fear,45660
1740893400,45691.00 ,26,Fear,45691
1740979800,45719.00 ,33,Fear,45719
1741066200,45750.00 ,15,Extreme Fear,45750
1741152600,45780.00 ,20,Extreme Fear,#N/A
1741239000,45811.00 ,25,Fear,#N/A
1741325400,45841.00 ,34,Fear,#N/A
1741411800,45872.00 ,28,Fear,#N/A
1741498200,45903.00 ,27,Fear,#N/A
1741584600,45933.00 ,20,Extreme Fear,#N/A
1741671000,45964.00 ,24,Extreme Fear,#N/A
1741757400,45994.00 ,34,Fear,#N/A
1741843800,45729.00 ,45,Neutral,45729
1741930200,45730.00 ,27,Fear,45730
1742016600,45731.00 ,46,Neutral,45731
1742103000,45732.00 ,30,Fear,45732
1742189400,45733.00 ,32,Fear,45733
1742275800,45734.00 ,34,Fear,45734
1742362200,45735.00 ,32,Fear,45735
1742448600,45736.00 ,49,Neutral,45736
1742535000,45737.00 ,31,Fear,45737
1742621400,45738.00 ,32,Fear,45738
1742707800,45739.00 ,30,Fear,45739
1742794200,45740.00 ,45,Neutral,45740
1742880600,45741.00 ,46,Neutral,45741
1742967000,45742.00 ,47,Neutral,45742
1743053400,45743.00 ,40,Fear,45743
1743139800,45744.00 ,44,Fear,45744
1743226200,45745.00 ,26,Fear,45745
1743312600,45746.00 ,32,Fear,45746
1743399000,45747.00 ,34,Fear,45747
1743485400,45661.00 ,34,Fear,45661
1743571800,45692.00 ,44,Fear,45692
1743658200,45720.00 ,25,Fear,45720
1743744600,45751.00 ,28,Fear,45751
1743831000,45781.00 ,30,Fear,#N/A
1743917400,45812.00 ,34,Fear,#N/A
1744003800,45842.00 ,23,Extreme Fear,#N/A
1744090200,45873.00 ,24,Extreme Fear,#N/A
1744176600,45904.00 ,18,Extreme Fear,#N/A
1744263000,45934.00 ,39,Fear,#N/A
1744349400,45965.00 ,25,Fear,#N/A
1744435800,45995.00 ,43,Fear,#N/A
1744522200,45760.00 ,45,Neutral,45760
1744608600,45761.00 ,31,Fear,45761
1744695000,45762.00 ,38,Fear,45762
1744781400,45763.00 ,29,Fear,45763
1744867800,45764.00 ,30,Fear,45764
1744954200,45765.00 ,33,Fear,45765
1745040600,45766.00 ,32,Fear,45766
1745127000,45767.00 ,37,Fear,45767
1745213400,45768.00 ,39,Fear,45768
1745299800,45769.00 ,47,Neutral,45769
1745386200,45770.00 ,72,Greed,45770
1745472600,45771.00 ,63,Greed,45771
1745559000,45772.00 ,60,Greed,45772
1745645400,45773.00 ,65,Greed,45773
1745731800,45774.00 ,61,Greed,45774
1745818200,45775.00 ,54,Neutral,45775
1745904600,45776.00 ,60,Greed,45776
1745991000,45777.00 ,56,Greed,45777
1746077400,45662.00 ,53,Neutral,45662
1746163800,45693.00 ,67,Greed,45693
